City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,toba,34.4833,136.85,6.16,71,100,3.13,JP,1704902624
365,nishinoomote,30.7333,131.0,13.03,65,63,12.25,JP,1704902625
366,geraldton,-28.7667,114.6,21.23,83,100,6.69,AU,1704902625
367,crane,31.3974,-102.3501,8.56,20,20,5.34,US,1704901913
368,kone,-21.0595,164.8658,24.09,88,91,2.02,NC,1704902059
369,buka,40.8108,69.1986,10.01,48,100,3.1,UZ,1704902625
370,ar ruways,24.1103,52.7306,20.48,56,26,2.93,AE,1704902625
371,gemena,3.25,19.7667,33.13,22,50,1.58,CD,1704902625
372,nyala,12.05,24.8833,28.05,17,0,3.68,SD,1704902625
373,kismayo,-0.3582,42.5454,26.49,77,40,6.32,SO,1704902626
374,dzuunharaa,48.8523,106.4579,-16.89,98,89,1.19,MN,1704902626
375,galappo,-4.2667,35.85,19.9,85,100,0.04,TZ,1704902626
376,novyy urgal,51.0736,132.5642,-34.85,100,26,0.9,RU,1704902626
377,poyang,28.9924,116.6675,9.99,49,0,3.48,CN,1704902626
378,shalqar,47.8333,59.6,-12.12,80,84,5.63,KZ,1704902626
379,butembo,0.15,29.2833,18.61,71,99,1.19,CD,1704902626
380,kawm hamadah,30.761,30.6973,14.02,72,54,4.16,EG,1704902626
381,marchena,37.329,-5.4168,14.75,77,56,0.56,ES,1704902627
382,labytnangi,66.6572,66.4183,-28.03,98,98,3.06,RU,1704902052
383,mitu,1.1983,-70.1733,28.58,64,97,1.21,CO,1704902079
384,lospalos,-8.5186,127.0025,23.73,92,100,0.84,TL,1704902627
385,cidade velha,14.9167,-23.6167,28.26,51,20,8.23,CV,1704902627
386,yoko,5.5333,12.3167,31.6,13,0,0.72,CM,1704902627
387,nadi,-17.8,177.4167,26.0,89,75,0.0,FJ,1704902028
388,gamba,-2.65,10.0,26.52,81,99,2.97,GA,1704902627
389,kadiri,14.1167,78.1667,22.59,63,100,3.12,IN,1704902628
390,revda,56.801,59.9303,-30.34,98,89,3.66,RU,1704902628
391,mossel bay,-34.1831,22.146,21.96,84,100,1.88,ZA,1704902628
392,helong,42.5397,128.9972,-8.32,60,29,2.6,CN,1704902628
393,krasnovishersk,60.4078,57.082,-27.02,99,100,0.57,RU,1704902628
394,kirkwall,58.9848,-2.9587,6.03,81,75,5.66,GB,1704902629
395,awjilah,29.1081,21.2869,16.68,50,56,2.76,LY,1704902629
396,bikenibeu village,1.3673,173.1241,27.98,83,40,2.06,KI,1704902629
397,shache,38.4167,77.2406,-0.16,43,10,2.79,CN,1704902629
398,la mira,18.035,-102.3266,27.38,63,92,0.79,MX,1704902630
399,zalari,53.5584,102.5065,-23.59,100,98,1.79,RU,1704902630
400,laminusa,5.5549,120.9136,27.76,78,48,2.56,PH,1704902630
401,illizi,26.4833,8.4667,25.89,10,93,2.84,DZ,1704902630
402,kahriz,34.3838,47.0553,7.04,61,75,6.17,IR,1704902631
403,auki,-8.7676,160.7034,27.65,76,92,0.77,SB,1704902631
404,keetmanshoop,-26.5833,18.1333,32.32,14,8,8.3,NA,1704902631
405,kenora,49.8167,-94.4337,-10.46,92,100,3.6,CA,1704902631
406,porto novo,6.4965,2.6036,31.9,63,9,5.34,BJ,1704902079
407,luderitz,-26.6481,15.1594,22.17,63,0,11.51,NA,1704902088
408,enewetak,11.3474,162.3373,27.21,80,43,10.33,MH,1704902631
409,garoua boulai,5.8833,14.55,31.42,14,4,1.47,CM,1704902632
410,ambovombe,-25.1667,46.0833,28.26,66,28,4.25,MG,1704902632
411,mahriz,31.5917,54.4318,13.28,8,0,5.16,IR,1704902632
412,kavaratti,10.5669,72.642,28.36,75,98,4.66,IN,1704902114
413,carutapera,-1.195,-46.02,31.16,60,33,4.11,BR,1704902632
414,batticaloa,7.7102,81.6924,24.14,92,100,2.23,LK,1704902632
415,whakatane,-37.9585,176.9854,18.82,86,100,0.89,NZ,1704902632
416,hambuhren,52.6333,9.9833,-2.14,66,0,3.09,DE,1704902633
417,ilare,7.3507,5.1133,36.29,13,2,0.25,NG,1704902633
418,kayangel,8.0823,134.7173,28.91,72,90,7.12,PW,1704902633
419,beyneu,45.3167,55.2,-3.53,70,100,6.08,KZ,1704902059
420,mount gambier,-37.8333,140.7667,12.87,98,14,1.5,AU,1704902034
421,greymouth,-42.4667,171.2,17.35,83,75,1.56,NZ,1704902464
422,kalianget,-7.05,113.9333,27.93,81,95,2.1,ID,1704902633
423,evinayong,1.4368,10.5512,24.54,81,32,1.93,GQ,1704902633
424,kandahar,31.0,65.75,9.65,40,0,1.22,AF,1704902633
425,palmer,42.1584,-72.3287,9.75,77,75,4.12,US,1704902100
426,mhamid,29.82,-5.72,21.81,19,0,3.68,MA,1704902634
427,jacmel,18.2342,-72.5347,31.91,50,1,1.63,HT,1704902634
428,jalai nur,49.45,117.7,-13.51,95,100,2.84,CN,1704902634
429,ambilobe,-13.2,49.05,25.0,90,100,0.52,MG,1704902634
430,kulhudhuffushi,6.6221,73.07,27.75,78,100,5.63,MV,1704902096
431,shirvan,39.9509,48.8994,2.0,98,100,2.86,AZ,1704902634
432,arraial do cabo,-22.9661,-42.0278,35.98,58,0,6.17,BR,1704902056
433,alaghsas,17.0187,8.0168,29.94,8,0,6.17,NE,1704902634
434,dedovichi,57.5517,29.9502,0.1,97,100,5.18,RU,1704902634
435,mountain home,43.133,-115.6912,-0.29,93,100,6.17,US,1704902635
436,baoshan,46.5586,131.4244,-13.8,90,100,1.44,CN,1704902635
437,zafar,40.9833,68.9,10.75,49,100,3.91,UZ,1704902635
438,biloela,-24.4167,150.5,22.91,90,100,1.59,AU,1704902635
439,vytegra,61.0064,36.4481,-9.8,95,100,4.02,RU,1704902635
440,at taj,24.2049,23.2857,14.42,18,6,4.53,LY,1704902636
441,dubovskoye,47.4092,42.7575,-4.36,90,99,7.65,RU,1704902636
442,campo gallo,-26.5833,-62.85,39.97,30,1,3.59,AR,1704902636
443,askim,59.5833,11.1629,-8.12,92,39,1.85,NO,1704902636
444,oltinko'l,40.8011,72.1634,9.17,43,100,0.77,UZ,1704902636
445,freetown,8.484,-13.2299,29.84,70,40,2.57,SL,1704902037
446,bardai,11.65,7.2333,30.44,6,0,5.26,NG,1704902636
447,vadso,70.0744,29.7487,-4.51,73,40,7.2,NO,1704902636
448,natal,-5.795,-35.2094,32.36,62,40,6.69,BR,1704902637
449,san patricio,28.017,-97.5169,17.91,43,58,4.91,US,1704902039
450,ca mau,9.1769,105.15,24.63,81,90,2.03,VN,1704902637
451,kruisfontein,-34.0033,24.7314,19.94,90,96,6.13,ZA,1704902637
452,devils lake,48.1128,-98.8651,-6.94,91,100,7.72,US,1704902365
453,bembereke,10.2283,2.6634,34.92,5,0,2.13,BJ,1704902637
454,el calafate,-50.3408,-72.2768,13.83,56,44,6.68,AR,1704902637
455,burutu,5.3509,5.5076,31.93,52,14,6.94,NG,1704902637
456,winschoten,53.1442,7.0347,-1.55,76,1,3.75,NL,1704902637
457,port augusta,-32.5,137.7667,22.3,54,0,5.29,AU,1704902056
458,northwood,40.4728,-83.7324,1.66,87,100,9.26,US,1704902638
459,walvis bay,-22.9575,14.5053,20.62,68,66,7.96,NA,1704902121
460,cam ranh,11.9214,109.1591,24.98,78,20,2.57,VN,1704902638
461,tosontsengel,48.7567,98.2839,-22.43,95,55,0.72,MN,1704902638
462,salekhard,66.53,66.6019,-28.77,98,99,3.83,RU,1704902514
463,frontino,6.7801,-76.1288,25.49,62,37,0.86,CO,1704902638
464,longgang,37.6508,120.3286,0.0,57,0,6.51,CN,1704902638
465,daru,-9.0763,143.2092,25.96,89,90,1.92,PG,1704902642
466,koprubasi,40.8086,40.1238,5.8,96,100,1.78,TR,1704902642
467,labuan,5.2767,115.2417,29.2,79,20,5.36,MY,1704902643
468,galle,6.0367,80.217,23.96,92,100,4.35,LK,1704902643
469,sao paulo de olivenca,-3.3783,-68.8725,24.93,94,100,1.04,BR,1704902643
470,santa rosa,14.3122,121.1114,27.99,86,63,4.41,PH,1704902375
471,torshalla,59.4167,16.4667,-0.62,91,61,3.36,SE,1704902643
472,hemsby,52.6971,1.6918,5.13,73,1,8.37,GB,1704902081
473,balnearia,-31.0088,-62.6673,23.47,90,100,1.63,AR,1704902644
474,tonghae,37.5439,129.1069,1.77,70,3,3.73,KR,1704902645
475,villa gesell,-37.2639,-56.973,22.81,50,6,6.66,AR,1704902060
476,arkhangel'sk,64.5401,40.5433,-9.37,100,40,2.0,RU,1704902645
477,sittwe,20.15,92.9,20.68,56,28,5.51,MM,1704902646
478,san julian,21.0167,-102.1667,14.43,44,100,5.19,MX,1704902646
479,kota kinabalu,5.9749,116.0724,25.99,94,20,0.0,MY,1704902644
480,okigwe,5.8352,7.3599,35.83,22,29,2.71,NG,1704902647
481,jieshi,22.8134,115.8257,16.25,81,1,7.51,CN,1704902406
482,ko lanta,7.5336,99.0865,26.57,80,49,6.88,TH,1704902647
483,padina,45.1181,20.7272,-4.68,92,52,1.14,RS,1704902648
484,durban,-29.8579,31.0292,27.51,91,100,3.73,ZA,1704902579
485,levuka,50.1834,-105.4011,-18.1,78,100,8.75,CA,1704902083
486,castanos,26.7833,-101.4167,16.08,30,75,3.6,MX,1704902050
487,shahrisabz,39.0578,66.8342,11.64,34,100,3.17,UZ,1704902648
488,chipurupalle,18.3,83.5667,20.32,80,53,0.51,IN,1704902649
489,hornostayivka,47.0078,33.729,-1.33,85,93,4.16,UA,1704902650
490,port hedland,-20.3167,118.5667,31.03,66,25,7.72,AU,1704902650
491,humaita,-7.5061,-63.0208,29.13,67,100,0.67,BR,1704902650
492,abra pampa,-22.7205,-65.697,20.9,31,27,5.72,AR,1704902651
493,velikiy ustyug,60.7644,46.3106,-19.26,100,96,2.11,RU,1704902651
494,timimoun,29.2639,0.231,21.21,12,0,1.54,DZ,1704902108
495,palu,-0.8917,119.8707,25.0,97,76,0.71,ID,1704902651
496,juan griego,11.0817,-63.9655,28.39,70,26,6.83,VE,1704902652
497,rio grande,-32.035,-52.0986,28.06,81,100,3.43,BR,1704902006
498,bandar abbas,27.1865,56.2808,20.99,64,23,2.06,IR,1704902652
499,ezhva,61.8128,50.7283,-25.59,83,0,2.0,RU,1704902652
500,ofunato,39.0717,141.7167,-1.96,58,1,2.64,JP,1704902652
501,jumla,29.2747,82.1838,3.07,32,0,2.07,NP,1704902092
502,igarka,67.4667,86.5833,-26.34,96,95,5.25,RU,1704902121
503,pittsfield,42.4501,-73.2454,7.7,76,75,7.2,US,1704902571
504,mugia,43.1041,-9.2179,11.06,78,99,7.85,ES,1704902653
505,chilliwack,49.1747,-121.9443,3.77,95,100,1.54,CA,1704902653
506,guiren,33.6697,118.1889,0.75,55,0,3.19,CN,1704902653
507,saint-philippe,-21.3585,55.7679,26.77,82,75,5.51,RE,1704902653
508,portland,45.5234,-122.6762,3.75,95,100,2.68,US,1704902201
509,mitchell,43.7094,-98.0298,-7.01,79,100,3.09,US,1704902654
510,cockburn town,21.4612,-71.1419,25.9,84,99,7.68,TC,1704901855
511,kosum phisai,16.2486,103.0674,28.51,50,0,4.37,TH,1704902654
512,copala,16.65,-98.9833,27.02,55,100,0.7,MX,1704902654
513,burao,9.5221,45.5336,18.27,59,3,5.47,SO,1704902655
514,opuwo,-18.0607,13.84,31.01,17,32,5.68,NA,1704902655
515,fort collins,40.5853,-105.0844,2.09,28,0,9.83,US,1704902655
516,sanctuary point,-35.1114,150.629,22.64,96,7,2.16,AU,1704902656
517,mariehamn,60.0973,19.9348,2.92,70,0,4.63,AX,1704902656
518,leh,34.1667,77.5833,-6.54,36,0,1.74,IN,1704902656
519,verkhnevilyuysk,63.4453,120.3167,-33.03,97,100,2.04,RU,1704902095
520,tazacorte,28.629,-17.9293,23.42,71,20,3.09,ES,1704902657
521,pitkyaranta,61.5734,31.4792,-1.94,99,100,5.38,RU,1704902657
522,celendin,-6.8703,-78.1517,18.29,64,61,2.14,PE,1704902657
523,douglas,41.3,-96.167,-5.9,83,0,6.69,US,1704902407
524,arzgir,45.3728,44.2206,-3.25,67,16,9.13,RU,1704902658
525,margate,51.3813,1.3862,3.82,66,32,2.24,GB,1704902061
526,zouerate,22.7187,-12.4521,27.68,12,0,4.32,MR,1704902658
527,harstad,68.799,16.5293,-0.34,96,100,11.18,NO,1704902113
528,kaoma,-14.7833,24.8,22.0,86,96,0.91,ZM,1704902658
529,cova figueira,14.8905,-24.2934,21.91,62,0,4.58,CV,1704902658
530,bodaybo,57.8506,114.1933,-16.26,92,100,2.87,RU,1704902658
531,puerto baquerizo moreno,-0.9,-89.6,27.55,83,40,4.12,EC,1704902095
532,zemetchino,53.4973,42.6163,-20.62,100,10,1.8,RU,1704902659
533,pisco,-13.7,-76.2167,25.03,73,0,4.63,PE,1704902659
534,comodoro rivadavia,-45.8667,-67.5,16.92,42,0,8.23,AR,1704902488
535,barkhan,29.8977,69.5256,10.93,26,0,1.44,PK,1704902660
536,urcos,-13.6861,-71.6228,20.94,51,99,2.54,PE,1704902660
537,lokot',52.565,34.5776,-6.76,94,99,1.7,RU,1704902660
538,great falls,47.5002,-111.3008,-11.75,73,100,3.6,US,1704902661
539,tuba city,36.135,-111.2399,0.43,53,21,1.42,US,1704902661
540,ellon,57.3641,-2.0731,5.29,93,75,3.6,GB,1704902661
541,fereydun kenar,36.6864,52.5225,10.48,82,100,3.74,IR,1704902662
542,ceeldheer,3.8488,47.1806,25.68,70,17,11.1,SO,1704902662
543,nong chik,6.8436,101.178,24.8,90,54,3.66,TH,1704902662
544,shimoda,34.6667,138.95,7.28,76,98,10.24,JP,1704902662
545,taro,-8.3862,115.28,25.0,91,89,0.84,ID,1704902096
546,saint-louis,16.3333,-15.0,33.8,7,100,0.89,SN,1704902663
547,vernon,50.2581,-119.2691,-1.26,64,100,2.06,CA,1704902663
548,bengkulu,-3.8004,102.2655,24.65,89,100,1.64,ID,1704902105
549,nadym,65.5333,72.5167,-21.68,98,100,5.72,RU,1704902664
550,merizo village,13.2658,144.6691,26.85,89,78,4.52,GU,1704902664
551,kyzyl-suu,42.3414,78.0056,-0.6,58,77,4.62,KG,1704902664
552,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-27.46,91,8,1.75,RU,1704902664
553,lashio,22.9333,97.75,10.3,72,1,0.86,MM,1704902664
554,ingeniero guillermo n. juarez,-23.9,-61.85,41.41,25,53,7.42,AR,1704902664
555,antofagasta,-23.65,-70.4,22.6,67,62,4.88,CL,1704902141
556,guerrero negro,27.9769,-114.0611,16.19,69,100,6.9,MX,1704902460
557,tortoli,39.9256,9.6572,11.3,68,100,1.27,IT,1704902665
558,huilong,31.8111,121.655,2.13,69,1,2.26,CN,1704902665
559,ha'il,27.5219,41.6907,21.01,32,0,2.06,SA,1704902072
560,noumea,-22.2763,166.4572,27.22,99,99,2.71,NC,1704902665
561,ndele,8.4109,20.6473,32.87,12,0,2.51,CF,1704902665
562,warmbad,-28.45,18.7333,31.0,17,0,9.39,NA,1704902666
563,yuli,9.6989,10.2744,33.55,4,0,3.4,NG,1704902666
564,lucas,41.6501,-83.6666,2.98,85,100,8.23,US,1704902666
565,horta,38.5333,-28.6333,15.8,90,75,8.23,PT,1704902666
566,alamosa,37.4695,-105.87,-16.01,85,40,2.06,US,1704902581
567,kuhdasht,33.535,47.6061,7.57,44,22,1.73,IR,1704902666
568,bac lieu,9.285,105.7244,25.34,83,29,6.1,VN,1704902668
569,dolores,-36.3132,-57.6792,27.9,48,10,4.15,AR,1704902668
570,patigi,8.7333,5.75,38.11,8,0,0.96,NG,1704902668
571,maragogi,-9.0122,-35.2225,29.58,63,47,5.34,BR,1704902669
572,city of balikpapan,-1.242,116.8942,27.97,83,20,4.12,ID,1704902669
573,sao vicente,-23.9631,-46.3919,35.1,66,20,4.12,BR,1704902508
574,loreto,22.2667,-101.9667,12.25,43,100,7.75,MX,1704902669
575,bamboo flat,11.7,92.7167,24.05,94,40,1.03,IN,1704902670
576,machico,32.7,-16.7667,21.51,85,40,4.12,PT,1704902670
577,malabar,-33.9667,151.25,23.84,88,100,0.0,AU,1704902670
578,alofi,-19.0595,-169.9187,27.45,76,95,2.04,NU,1704902073
579,rawlins,41.7911,-107.2387,-8.69,78,71,9.53,US,1704902671
580,tchintabaraden,15.8969,5.7985,31.1,8,18,5.65,NE,1704902672
